reporting_period,firm_name,firm_group,joint_reporting,product_group,complaints_opened,complaints_closed,pct_closed_3days,pct_closed_3to8weeks,uphold_rate,denominator,source_file
2024H1,Fortegra Europe Insurance Company LTD,NO GROUP,no,Insurance & pure protection,4001.0,2944.0,0.2561,0.6963,0.5132,0.99,firm-level-complaints-data-2024-h1.xlsx
2024H1,Frasers Group Financial Services Limited,NO GROUP,no,Insurance & pure protection,1.0,2.0,0.0,0.5,0.5,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Funding Circle LTD,NO GROUP,no,Investments,36.0,35.0,0.0571,0.9429,0.2571,,firm-level-complaints-data-2024-h1.xlsx
2024H1,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Banking and credit cards,101003.0,103743.0,0.6447,0.351,0.6015,3.69,firm-level-complaints-data-2024-h1.xlsx
2024H1,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Decumulation & pensions,48.0,49.0,0.1633,0.5102,0.5918,0.15,firm-level-complaints-data-2024-h1.xlsx
2024H1,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Home finance,6144.0,6302.0,0.4118,0.5787,0.6077,6.39,firm-level-complaints-data-2024-h1.xlsx
2024H1,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Insurance & pure protection,581.0,595.0,0.2235,0.7395,0.4471,0.08,firm-level-complaints-data-2024-h1.xlsx
2024H1,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Investments,1402.0,1411.0,0.1914,0.7583,0.7123,1.29,firm-level-complaints-data-2024-h1.xlsx
2024H1,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,17.0,14.0,0.3571,0.5714,0.4286,3.12,firm-level-complaints-data-2024-h1.xlsx
2024H1,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Investments,689.0,679.0,0.4993,0.4404,0.5258,1.04,firm-level-complaints-data-2024-h1.xlsx
2024H1,Hargreaves Lansdown Asset Management Limited,HARGREAVES LANSDOWN PLC,yes,Decumulation & pensions,1245.0,1358.0,0.1598,0.8181,0.6878,1.56,firm-level-complaints-data-2024-h1.xlsx
2024H1,Hargreaves Lansdown Asset Management Limited,HARGREAVES LANSDOWN PLC,yes,Insurance & pure protection,2.0,2.0,0.0,0.0,0.0,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Hargreaves Lansdown Asset Management Limited,HARGREAVES LANSDOWN PLC,yes,Investments,4100.0,3812.0,0.2204,0.7529,0.495,1.31,firm-level-complaints-data-2024-h1.xlsx
2024H1,Hastings Insurance Services Limited,HASTINGS GROUP,yes,Insurance & pure protection,18217.0,17900.0,0.3265,0.6545,0.5318,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Investments,754.0,757.0,0.502,0.4557,0.8071,2.35,firm-level-complaints-data-2024-h1.xlsx
2024H1,Helvetia Global Solutions LTD,NO GROUP,no,Insurance & pure protection,1363.0,1358.0,0.3616,0.6009,0.3748,0.53,firm-level-complaints-data-2024-h1.xlsx
2024H1,Hiscox Insurance Company Limited,HISCOX LTD.,yes,Insurance & pure protection,630.0,586.0,0.1126,0.872,0.4966,1.18,firm-level-complaints-data-2024-h1.xlsx
2024H1,Home Retail Group Card Services Limited,J SAINSBURY PLC,no,Banking and credit cards,4398.0,4006.0,0.2863,0.7089,0.2426,1.46,firm-level-complaints-data-2024-h1.xlsx
2024H1,Homeserve Membership Limited,HOMESERVE PLC,no,Insurance & pure protection,2864.0,2744.0,0.1778,0.8083,0.3327,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Hood Travel Limited,NO GROUP,no,Insurance & pure protection,566.0,478.0,0.5439,0.4519,0.5063,0.97,firm-level-complaints-data-2024-h1.xlsx
2024H1,Howserv Limited,STAYSURE HOLDINGS LTD,no,Insurance & pure protection,2045.0,2045.0,0.3423,0.6572,0.2968,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Hyundai Capital UK Limited,NO GROUP,no,Insurance & pure protection,0.0,,,,,,firm-level-complaints-data-2024-h1.xlsx
2024H1,I Go 4 Ltd.,MARKERSTUDY GROUP,no,Insurance & pure protection,1208.0,,0.338,0.6488,0.3174,3.43,firm-level-complaints-data-2024-h1.xlsx
2024H1,Ikano Bank Ab (publ),NO GROUP,no,Banking and credit cards,1732.0,1745.0,0.2338,0.6762,0.3857,4.62,firm-level-complaints-data-2024-h1.xlsx
2024H1,Insurance Factory LTD,MARKERSTUDY GROUP,no,Insurance & pure protection,3805.0,3848.0,0.3067,0.6871,0.6143,5.39,firm-level-complaints-data-2024-h1.xlsx
2024H1,Integra Insurance Solutions Limited,NO GROUP,no,Insurance & pure protection,535.0,608.0,0.097,0.7878,0.472,1.3,firm-level-complaints-data-2024-h1.xlsx
2024H1,Inter Partner Assistance Sa,,no,Insurance & pure protection,7928.0,,,,,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Interactive Brokers (u.k.) Limited,NO GROUP,no,Investments,673.0,643.0,0.2519,0.7107,0.182,2.12,firm-level-complaints-data-2024-h1.xlsx
2024H1,Interactive Investor Services Limited,INTERACTIVE INVESTOR SERVICES LIMITED,no,Decumulation & pensions,212.0,179.0,0.1285,0.5978,0.5363,2.77,firm-level-complaints-data-2024-h1.xlsx
2024H1,Interactive Investor Services Limited,INTERACTIVE INVESTOR SERVICES LIMITED,no,Investments,2378.0,2353.0,0.2014,0.6536,0.4025,2.92,firm-level-complaints-data-2024-h1.xlsx
2024H1,Invesco Fund Managers Limited,INVESCO LTD,no,Investments,650.0,627.0,0.051,0.9155,0.7161,3.36,firm-level-complaints-data-2024-h1.xlsx
2024H1,Investec Bank PLC,INVESTEC PLC,no,Banking and credit cards,467.0,445.0,0.3213,0.6787,0.609,1.97,firm-level-complaints-data-2024-h1.xlsx
2024H1,Investec Bank PLC,INVESTEC PLC,no,Home finance,11.0,9.0,,1.0,0.3333,4.15,firm-level-complaints-data-2024-h1.xlsx
2024H1,Investec Bank PLC,INVESTEC PLC,no,Investments,28.0,28.0,0.0357,0.9286,0.2857,5.72,firm-level-complaints-data-2024-h1.xlsx
2024H1,Investment Funds Direct Limited,M&G PLC,no,Decumulation & pensions,286.0,375.0,0.0693,0.576,0.8933,3.34,firm-level-complaints-data-2024-h1.xlsx
2024H1,Investment Funds Direct Limited,M&G PLC,no,Investments,320.0,396.0,0.0556,0.5505,0.8687,2.35,firm-level-complaints-data-2024-h1.xlsx
2024H1,J D Williams & Company Limited,J D WILLIAMS & COMPANY LIMITED,no,Insurance & pure protection,10.0,9.0,0.0,1.0,0.0,,firm-level-complaints-data-2024-h1.xlsx
2024H1,J.p. Morgan Europe Limited,JPMORGAN CHASE & CO,no,Banking and credit cards,12121.0,12056.0,0.2974,0.7021,0.3704,1.82,firm-level-complaints-data-2024-h1.xlsx
2024H1,James Hay Administration Company LTD,NO GROUP,no,Decumulation & pensions,734.0,688.0,0.0349,0.9186,0.7398,14.36,firm-level-complaints-data-2024-h1.xlsx
2024H1,Janus Henderson Fund Management UK Limited,JANUS HENDERSON GROUP PLC,no,Investments,792.0,769.0,0.4564,0.5241,0.3862,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Kensington Mortgage Company Limited,NO GROUP,no,Home finance,1055.0,1030.0,0.3243,0.6612,0.2981,15.93,firm-level-complaints-data-2024-h1.xlsx
2024H1,Kroo Bank LTD,NO GROUP,no,Banking and credit cards,1083.0,1099.0,0.0264,0.9636,0.3148,5.97,firm-level-complaints-data-2024-h1.xlsx
2024H1,Landmark Mortgages Limited,NO GROUP,no,Home finance,782.0,945.0,0.1365,0.8042,0.4794,32.92,firm-level-complaints-data-2024-h1.xlsx
2024H1,Leaseplan UK Limited,LP GROUP B.V.,no,Insurance & pure protection,3.0,2.0,0.5,0.5,1.0,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Leeds Building Society,LEEDS BUILDING SOCIETY,no,Banking and credit cards,1951.0,2003.0,0.5796,0.4199,0.6191,2.04,firm-level-complaints-data-2024-h1.xlsx
2024H1,Leeds Building Society,LEEDS BUILDING SOCIETY,no,Home finance,1334.0,1320.0,0.4205,0.5758,0.572,6.87,firm-level-complaints-data-2024-h1.xlsx
2024H1,Leeds Building Society,LEEDS BUILDING SOCIETY,no,Insurance & pure protection,19.0,20.0,0.55,0.45,0.1,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Leeds Building Society,LEEDS BUILDING SOCIETY,no,Investments,1.0,1.0,,1.0,1.0,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Legal & General (portfolio Management Services) LTD,LEGAL & GENERAL GROUP PLC,no,Decumulation & pensions,565.0,590.0,0.5712,0.422,0.7492,0.24,firm-level-complaints-data-2024-h1.xlsx
2024H1,Legal & General (portfolio Management Services) LTD,LEGAL & GENERAL GROUP PLC,no,Investments,6.0,5.0,0.6,0.4,0.8,1.22,firm-level-complaints-data-2024-h1.xlsx
2024H1,Legal And General Assurance Society Limited,LEGAL & GENERAL GROUP PLC,no,Decumulation & pensions,1742.0,1704.0,0.1244,0.3011,0.8333,1.62,firm-level-complaints-data-2024-h1.xlsx
2024H1,Legal And General Assurance Society Limited,LEGAL & GENERAL GROUP PLC,no,Insurance & pure protection,3074.0,3230.0,0.3337,0.4672,0.5393,0.7,firm-level-complaints-data-2024-h1.xlsx
2024H1,Lenvi Servicing Limited,NO GROUP,no,Home finance,1380.0,939.0,0.2567,0.5176,0.476,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Liverpool Victoria Financial Services Limited,ALLIANZ SE,no,Decumulation & pensions,679.0,,0.3918,0.5579,0.7973,3.94,firm-level-complaints-data-2024-h1.xlsx
2024H1,Liverpool Victoria Financial Services Limited,ALLIANZ SE,no,Insurance & pure protection,1283.0,,0.682,0.3072,0.6322,1.32,firm-level-complaints-data-2024-h1.xlsx
2024H1,Liverpool Victoria Financial Services Limited,ALLIANZ SE,no,Investments,383.0,,0.6189,0.3581,0.8645,7.69,firm-level-complaints-data-2024-h1.xlsx
2024H1,Liverpool Victoria Insurance Company Limited,ALLIANZ SE,no,Insurance & pure protection,10678.0,11297.0,0.3543,0.4754,0.4819,2.37,firm-level-complaints-data-2024-h1.xlsx
2024H1,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,6428.0,6348.0,0.3307,0.6363,0.6807,2.62,firm-level-complaints-data-2024-h1.xlsx
2024H1,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Investments,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,yes,Banking and credit cards,69299.0,69777.0,0.597,0.3561,0.6495,1.99,firm-level-complaints-data-2024-h1.xlsx
2024H1,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,yes,Decumulation & pensions,57.0,58.0,0.0862,0.8103,0.1207,0.28,firm-level-complaints-data-2024-h1.xlsx
2024H1,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,yes,Home finance,2984.0,2957.0,0.4278,0.5205,0.532,7.55,firm-level-complaints-data-2024-h1.xlsx
2024H1,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,yes,Insurance & pure protection,556.0,550.0,0.2218,0.7145,0.0909,0.68,firm-level-complaints-data-2024-h1.xlsx
2024H1,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,yes,Investments,53.0,50.0,0.1,0.72,0.28,0.19,firm-level-complaints-data-2024-h1.xlsx
2024H1,London And Country Mortgages LTD,NO GROUP,no,Home finance,581.0,601.0,0.1864,0.807,0.6705,,firm-level-complaints-data-2024-h1.xlsx
2024H1,London And Country Mortgages LTD,NO GROUP,no,Insurance & pure protection,34.0,34.0,0.2647,0.7353,0.4412,,firm-level-complaints-data-2024-h1.xlsx
2024H1,M & G Securities Limited,M&G PLC,no,Investments,852.0,848.0,0.3007,0.6651,0.52,,firm-level-complaints-data-2024-h1.xlsx
2024H1,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,10614.0,10620.0,0.6088,0.3776,0.4398,3.5,firm-level-complaints-data-2024-h1.xlsx
2024H1,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,76.0,75.0,0.2133,0.7867,0.0133,2.84,firm-level-complaints-data-2024-h1.xlsx
2024H1,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Investments,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Manypets LTD,NO GROUP,no,Insurance & pure protection,6653.0,6234.0,0.0175,0.8393,0.7302,20.33,firm-level-complaints-data-2024-h1.xlsx
2024H1,Marks & Spencer Financial Services PLC,HSBC HOLDINGS PLC,no,Banking and credit cards,9336.0,8975.0,0.5426,0.4411,0.6806,3.3,firm-level-complaints-data-2024-h1.xlsx
2024H1,Marks & Spencer Financial Services PLC,HSBC HOLDINGS PLC,no,Decumulation & pensions,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Marks & Spencer Financial Services PLC,HSBC HOLDINGS PLC,no,Home finance,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Marks & Spencer Financial Services PLC,HSBC HOLDINGS PLC,no,Insurance & pure protection,143.0,160.0,0.6063,0.3875,0.4063,0.17,firm-level-complaints-data-2024-h1.xlsx
2024H1,Marks & Spencer Financial Services PLC,HSBC HOLDINGS PLC,no,Investments,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Marshmallow Financial Services LTD,NO GROUP,yes,Insurance & pure protection,2918.0,2049.0,0.0254,0.7975,0.3333,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Metlife Europe D.a.c.,NO GROUP,no,Insurance & pure protection,501.0,468.0,0.1859,0.703,0.3184,1.18,firm-level-complaints-data-2024-h1.xlsx
2024H1,Metro Bank PLC,METRO BANK PLC,no,Banking and credit cards,9003.0,9312.0,0.3319,0.667,0.4544,3.23,firm-level-complaints-data-2024-h1.xlsx
2024H1,Metro Bank PLC,METRO BANK PLC,no,Home finance,243.0,241.0,0.2531,0.6971,0.7718,8.69,firm-level-complaints-data-2024-h1.xlsx
2024H1,Monzo Bank LTD,MONZO BANK LIMITED,no,Banking and credit cards,42016.0,39742.0,0.0041,0.8717,0.33,3.59,firm-level-complaints-data-2024-h1.xlsx
2024H1,Monzo Bank LTD,MONZO BANK LIMITED,no,Investments,73.0,60.0,0.0333,0.9667,0.3167,0.55,firm-level-complaints-data-2024-h1.xlsx
2024H1,Moorcroft Debt Recovery Limited,NO GROUP,no,Banking and credit cards,551.0,453.0,0.2053,0.7947,0.4945,0.7,firm-level-complaints-data-2024-h1.xlsx
2024H1,Motonovo Finance Limited,NO GROUP,no,Insurance & pure protection,41.0,39.0,0.2308,0.7179,0.3077,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Munich Re Digital Partners LTD,NO GROUP,no,Insurance & pure protection,1000.0,1159.0,0.4193,0.5695,0.4487,,firm-level-complaints-data-2024-h1.xlsx
2024H1,National Westminster Bank PLC,THE ROYAL BANK OF SCOTLAND GROUP,no,Banking and credit cards,80269.0,83548.0,0.3836,0.5624,0.6579,2.75,firm-level-complaints-data-2024-h1.xlsx
2024H1,National Westminster Bank PLC,THE ROYAL BANK OF SCOTLAND GROUP,no,Decumulation & pensions,37.0,39.0,0.0256,0.4615,0.5641,3.31,firm-level-complaints-data-2024-h1.xlsx
2024H1,National Westminster Bank PLC,THE ROYAL BANK OF SCOTLAND GROUP,no,Home finance,7245.0,7325.0,0.2808,0.6386,0.6531,6.44,firm-level-complaints-data-2024-h1.xlsx
2024H1,National Westminster Bank PLC,THE ROYAL BANK OF SCOTLAND GROUP,no,Insurance & pure protection,115.0,129.0,0.1008,0.7674,0.155,0.71,firm-level-complaints-data-2024-h1.xlsx
2024H1,National Westminster Bank PLC,THE ROYAL BANK OF SCOTLAND GROUP,no,Investments,134.0,147.0,0.0272,0.6667,0.6463,0.66,firm-level-complaints-data-2024-h1.xlsx
2024H1,Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,no,Banking and credit cards,56809.0,55806.0,0.5502,0.447,0.5278,1.85,firm-level-complaints-data-2024-h1.xlsx
2024H1,Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,no,Decumulation & pensions,3.0,3.0,0.0,1.0,0.0,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,no,Home finance,4617.0,4433.0,0.372,0.6253,0.4852,2.88,firm-level-complaints-data-2024-h1.xlsx
2024H1,Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,no,Insurance & pure protection,178.0,185.0,0.2865,0.5351,0.4378,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Nationwide Building Society,NATIONWIDE BUILDING SOCIETY,no,Investments,171.0,188.0,0.2128,0.7872,0.4468,0.46,firm-level-complaints-data-2024-h1.xlsx
2024H1,Newcastle Building Society,NO GROUP,no,Banking and credit cards,345.0,349.0,0.5874,0.4126,0.6218,0.88,firm-level-complaints-data-2024-h1.xlsx
2024H1,Newcastle Building Society,NO GROUP,no,Decumulation & pensions,0.0,0.0,,,,71.43,firm-level-complaints-data-2024-h1.xlsx
2024H1,Newcastle Building Society,NO GROUP,no,Home finance,191.0,190.0,0.6421,0.3579,0.4211,5.18,firm-level-complaints-data-2024-h1.xlsx
2024H1,Newcastle Building Society,NO GROUP,no,Insurance & pure protection,0.0,0.0,,,,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Newcastle Building Society,NO GROUP,no,Investments,7.0,7.0,0.4286,0.5714,0.8571,0.0,firm-level-complaints-data-2024-h1.xlsx
2024H1,Northern Bank Limited,DANSKE BANK A/S,no,Banking and credit cards,1608.0,1527.0,0.5632,0.4361,0.3857,1.82,firm-level-complaints-data-2024-h1.xlsx
2024H1,Northern Bank Limited,DANSKE BANK A/S,no,Decumulation & pensions,0.0,0.0,,,,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Northern Bank Limited,DANSKE BANK A/S,no,Home finance,75.0,69.0,0.2464,0.7536,0.4928,2.25,firm-level-complaints-data-2024-h1.xlsx
2024H1,Northern Bank Limited,DANSKE BANK A/S,no,Insurance & pure protection,4.0,4.0,0.0,1.0,0.0,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Northern Bank Limited,DANSKE BANK A/S,no,Investments,0.0,0.0,,,,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Nutmeg Saving And Investment Limited,NO GROUP,no,Decumulation & pensions,185.0,185.0,0.1081,0.8919,0.6541,8.6,firm-level-complaints-data-2024-h1.xlsx
2024H1,Nutmeg Saving And Investment Limited,NO GROUP,no,Investments,474.0,474.0,0.2131,0.7869,0.6709,1.73,firm-level-complaints-data-2024-h1.xlsx
2024H1,One Call Insurance Services Limited,NO GROUP,no,Insurance & pure protection,3202.0,3199.0,0.7956,0.2035,0.1494,1.23,firm-level-complaints-data-2024-h1.xlsx
2024H1,Onesavings Bank PLC,ONESAVINGS BANK PLC,no,Banking and credit cards,1308.0,1273.0,0.5797,0.414,0.5805,2.91,firm-level-complaints-data-2024-h1.xlsx
2024H1,Onesavings Bank PLC,ONESAVINGS BANK PLC,no,Home finance,1089.0,1220.0,0.2369,0.6402,0.5361,17.61,firm-level-complaints-data-2024-h1.xlsx
2024H1,Paragon Bank PLC,PARAGON BANKING GROUP PLC,yes,Banking and credit cards,800.0,924.0,0.1461,0.8344,0.6818,1.99,firm-level-complaints-data-2024-h1.xlsx
2024H1,Paragon Bank PLC,PARAGON BANKING GROUP PLC,yes,Home finance,237.0,228.0,0.3465,0.6184,0.5219,2.99,firm-level-complaints-data-2024-h1.xlsx
2024H1,Paragon Bank PLC,PARAGON BANKING GROUP PLC,yes,Insurance & pure protection,2.0,,,,,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Pendragon Finance And Insurance Services Limited,NO GROUP,no,Insurance & pure protection,34.0,34.0,0.2941,0.7059,0.2353,,firm-level-complaints-data-2024-h1.xlsx
2024H1,People's Administration Services Limited,NO GROUP,no,Decumulation & pensions,4246.0,4246.0,0.4407,0.5483,0.1133,0.52,firm-level-complaints-data-2024-h1.xlsx
2024H1,Pepper (uk) Limited,PEPPER FINANCIAL SERVICES GROUP,no,Home finance,763.0,776.0,0.2075,0.7796,0.4884,29.4,firm-level-complaints-data-2024-h1.xlsx
2024H1,Phoenix Life Limited,PHOENIX GROUP,no,Decumulation & pensions,10333.0,9632.0,0.3798,0.5288,0.6839,1.7,firm-level-complaints-data-2024-h1.xlsx
2024H1,Phoenix Life Limited,PHOENIX GROUP,no,Home finance,7.0,9.0,0.1111,0.5556,0.4444,11.59,firm-level-complaints-data-2024-h1.xlsx
2024H1,Phoenix Life Limited,PHOENIX GROUP,no,Insurance & pure protection,2682.0,2455.0,0.3324,0.5678,0.7479,1.43,firm-level-complaints-data-2024-h1.xlsx
2024H1,Phoenix Life Limited,PHOENIX GROUP,no,Investments,952.0,900.0,0.2856,0.6011,0.7578,3.63,firm-level-complaints-data-2024-h1.xlsx
2024H1,Pinnacle Insurance PLC,BNP PARIBAS GROUP,no,Insurance & pure protection,2528.0,2533.0,0.4054,0.5914,0.2223,4.83,firm-level-complaints-data-2024-h1.xlsx
2024H1,Prestige Underwriting Services LTD,NO GROUP,no,Insurance & pure protection,507.0,528.0,0.1534,0.8447,0.5587,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Principality Building Society,PRINCIPALITY BUILDING SOCIETY,no,Banking and credit cards,768.0,809.0,0.5093,0.4808,0.597,1.18,firm-level-complaints-data-2024-h1.xlsx
2024H1,Principality Building Society,PRINCIPALITY BUILDING SOCIETY,no,Home finance,466.0,480.0,0.45,0.5354,0.5354,4.9,firm-level-complaints-data-2024-h1.xlsx
2024H1,Principality Building Society,PRINCIPALITY BUILDING SOCIETY,no,Insurance & pure protection,2.0,2.0,0.0,1.0,0.5,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Principality Building Society,PRINCIPALITY BUILDING SOCIETY,no,Investments,1.0,1.0,0.0,1.0,0.0,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Qbe UK Limited,QBE INSURANCE GROUP,no,Insurance & pure protection,944.0,918.0,0.2102,0.6503,0.4891,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Qmetric Group Limited,NO GROUP,no,Insurance & pure protection,3280.0,3038.0,0.1814,0.7699,0.3015,,firm-level-complaints-data-2024-h1.xlsx
2024H1,Quilter Investment Platform Limited,QUILTER GROUP,no,Investments,610.0,680.0,0.0059,0.9926,0.7632,1.8,firm-level-complaints-data-2024-h1.xlsx
2024H1,Quilter Life & Pensions Limited,QUILTER GROUP,no,Decumulation & pensions,655.0,714.0,0.0042,0.9944,0.7535,2.72,firm-level-complaints-data-2024-h1.xlsx
2024H1,Quilter Life & Pensions Limited,QUILTER GROUP,no,Investments,144.0,151.0,0.0,1.0,0.8146,3.47,firm-level-complaints-data-2024-h1.xlsx
2024H1,RBS Collective Investment Funds Limited,NO GROUP,no,Investments,1430.0,1398.0,0.5107,0.4807,0.3691,2.21,firm-level-complaints-data-2024-h1.xlsx
